book_id,title,category,page_count,webp_prefix,source_relative_path,meta_source,author,dynasty,pub_year,publisher,edition_type,pub_place
bnbes_e399cc67,百衲本二十四史 宋书06,百衲本二十四史,131,book/bnbes_e399cc67/,,catalog,沈约,南朝,,,,
bnbes_e4228859,百衲本二十四史 南齐书03,百衲本二十四史,117,book/bnbes_e4228859/,,catalog,萧子显,南朝,,,,
bnbes_e4944ad0,百衲本二十四史 北史29,百衲本二十四史,162,book/bnbes_e4944ad0/,,catalog,李延寿,唐,,,,
bnbes_e4ae3447,百衲本二十四史 魏书46,百衲本二十四史,130,book/bnbes_e4ae3447/,,catalog,魏收,北朝,,,,
bnbes_e4d63480,百衲本二十四史 宋史109,百衲本二十四史,170,book/bnbes_e4d63480/,,catalog,脱脱等,元,,,,
bnbes_e4e46e1c,百衲本二十四史 新唐书12,百衲本二十四史,171,book/bnbes_e4e46e1c/,,catalog,欧阳修等,宋,,,,
bnbes_e5129108,百衲本二十四史 宋史012,百衲本二十四史,160,book/bnbes_e5129108/,,catalog,脱脱等,元,,,,
bnbes_e5b1c0dc,百衲本二十四史 辽史14,百衲本二十四史,129,book/bnbes_e5b1c0dc/,,catalog,脱脱等,元,,,,
bnbes_e5dba316,百衲本二十四史 北齐书05,百衲本二十四史,144,book/bnbes_e5dba316/,,catalog,李百药,唐,,,,
bnbes_e5eea81a,百衲本二十四史 元史08,百衲本二十四史,211,book/bnbes_e5eea81a/,,catalog,宋濂等,明,,,,
bnbes_e6002a72,百衲本二十四史 宋史020,百衲本二十四史,180,book/bnbes_e6002a72/,,catalog,脱脱等,元,,,,
bnbes_e603191e,百衲本二十四史 金史30,百衲本二十四史,166,book/bnbes_e603191e/,,catalog,脱脱等,元,,,,
bnbes_e63c2d8d,百衲本二十四史 明史089,百衲本二十四史,147,book/bnbes_e63c2d8d/,,catalog,张廷玉等,清,,,,
bnbes_e65ca8b5,百衲本二十四史 后汉书38,百衲本二十四史,149,book/bnbes_e65ca8b5/,,catalog,范晔,南朝,,,,
bnbes_e7173c58,百衲本二十四史 史记24,百衲本二十四史,156,book/bnbes_e7173c58/,,catalog,司马迁,汉,,,,
bnbes_e766542d,百衲本二十四史 明史098,百衲本二十四史,157,book/bnbes_e766542d/,,catalog,张廷玉等,清,,,,
bnbes_e76a0ce8,百衲本二十四史 新唐书02,百衲本二十四史,171,book/bnbes_e76a0ce8/,,catalog,欧阳修等,宋,,,,
bnbes_e7ed2555,百衲本二十四史 后汉书20,百衲本二十四史,157,book/bnbes_e7ed2555/,,catalog,范晔,南朝,,,,
bnbes_e8cb0764,百衲本二十四史 宋史048,百衲本二十四史,177,book/bnbes_e8cb0764/,,catalog,脱脱等,元,,,,
bnbes_e9683c7b,百衲本二十四史 新唐书04,百衲本二十四史,163,book/bnbes_e9683c7b/,,catalog,欧阳修等,宋,,,,
bnbes_e99f5cb0,百衲本二十四史 明史041,百衲本二十四史,149,book/bnbes_e99f5cb0/,,catalog,张廷玉等,清,,,,
bnbes_e9f400b9,百衲本二十四史 新唐书36,百衲本二十四史,142,book/bnbes_e9f400b9/,,catalog,欧阳修等,宋,,,,
bnbes_ea06b0cd,百衲本二十四史 五代史记01,百衲本二十四史,119,book/bnbes_ea06b0cd/,,rule,,汉,,,,
bnbes_ea13c6d6,百衲本二十四史 宋史126,百衲本二十四史,169,book/bnbes_ea13c6d6/,,catalog,脱脱等,元,,,,
bnbes_ea4dce2f,百衲本二十四史 北史27,百衲本二十四史,148,book/bnbes_ea4dce2f/,,catalog,李延寿,唐,,,,
bnbes_ea80d6d2,百衲本二十四史 明史018,百衲本二十四史,170,book/bnbes_ea80d6d2/,,catalog,张廷玉等,清,,,,
bnbes_ea9bf63d,百衲本二十四史 宋史113,百衲本二十四史,152,book/bnbes_ea9bf63d/,,catalog,脱脱等,元,,,,
bnbes_eb0423bb,百衲本二十四史 晉书07,百衲本二十四史,122,book/bnbes_eb0423bb/,,catalog,房玄龄等,唐,,,,
bnbes_eb8bb8a1,百衲本二十四史 金史03,百衲本二十四史,163,book/bnbes_eb8bb8a1/,,catalog,脱脱等,元,,,,
bnbes_eb9a1649,百衲本二十四史 明史034,百衲本二十四史,158,book/bnbes_eb9a1649/,,catalog,张廷玉等,清,,,,
bnbes_eba8c2cf,百衲本二十四史 新唐书03,百衲本二十四史,163,book/bnbes_eba8c2cf/,,catalog,欧阳修等,宋,,,,
bnbes_ebe4a181,百衲本二十四史 北史24,百衲本二十四史,167,book/bnbes_ebe4a181/,,catalog,李延寿,唐,,,,
bnbes_ec457c62,百衲本二十四史 宋史009,百衲本二十四史,155,book/bnbes_ec457c62/,,catalog,脱脱等,元,,,,
bnbes_ec459334,百衲本二十四史 明史090,百衲本二十四史,150,book/bnbes_ec459334/,,catalog,张廷玉等,清,,,,
bnbes_ec54d163,百衲本二十四史 金史22,百衲本二十四史,149,book/bnbes_ec54d163/,,catalog,脱脱等,元,,,,
bnbes_ec9aee25,百衲本二十四史 魏书36,百衲本二十四史,121,book/bnbes_ec9aee25/,,catalog,魏收,北朝,,,,
bnbes_eccc9ae7,百衲本二十四史 汉书26,百衲本二十四史,185,book/bnbes_eccc9ae7/,,catalog,班固,汉,,,,
bnbes_eccfca14,百衲本二十四史 明史042,百衲本二十四史,147,book/bnbes_eccfca14/,,catalog,张廷玉等,清,,,,
bnbes_ed3c0e6b,百衲本二十四史 后汉书18,百衲本二十四史,168,book/bnbes_ed3c0e6b/,,catalog,范晔,南朝,,,,
bnbes_ed40467c,百衲本二十四史 元史36,百衲本二十四史,244,book/bnbes_ed40467c/,,catalog,宋濂等,明,,,,
bnbes_ed5f5ce4,百衲本二十四史 隋书04,百衲本二十四史,197,book/bnbes_ed5f5ce4/,,catalog,魏徵等,唐,,,,
bnbes_ee37adad,百衲本二十四史 史记04,百衲本二十四史,154,book/bnbes_ee37adad/,,catalog,司马迁,汉,,,,
bnbes_ee57fef1,百衲本二十四史 史记11,百衲本二十四史,131,book/bnbes_ee57fef1/,,catalog,司马迁,汉,,,,
bnbes_ee648cb6,百衲本二十四史 魏书16,百衲本二十四史,109,book/bnbes_ee648cb6/,,catalog,魏收,北朝,,,,
bnbes_ee6ec14a,百衲本二十四史 明史059,百衲本二十四史,166,book/bnbes_ee6ec14a/,,catalog,张廷玉等,清,,,,
bnbes_eeef6791,百衲本二十四史 史记19,百衲本二十四史,164,book/bnbes_eeef6791/,,catalog,司马迁,汉,,,,
bnbes_ef240702,百衲本二十四史 北史20,百衲本二十四史,161,book/bnbes_ef240702/,,catalog,李延寿,唐,,,,
bnbes_ef3d256f,百衲本二十四史 隋书07,百衲本二十四史,178,book/bnbes_ef3d256f/,,catalog,魏徵等,唐,,,,
bnbes_ef48d510,百衲本二十四史 舊五代史07,百衲本二十四史,178,book/bnbes_ef48d510/,,catalog,薛居正等,宋,,,,
bnbes_f03d3578,百衲本二十四史 宋书04,百衲本二十四史,161,book/bnbes_f03d3578/,,catalog,沈约,南朝,,,,
bnbes_f05d9a01,百衲本二十四史 明史015,百衲本二十四史,160,book/bnbes_f05d9a01/,,catalog,张廷玉等,清,,,,
bnbes_f0783342,百衲本二十四史 宋史132,百衲本二十四史,158,book/bnbes_f0783342/,,catalog,脱脱等,元,,,,
bnbes_f07ef468,百衲本二十四史 宋史066,百衲本二十四史,210,book/bnbes_f07ef468/,,catalog,脱脱等,元,,,,
bnbes_f0b390f1,百衲本二十四史 宋史035,百衲本二十四史,176,book/bnbes_f0b390f1/,,catalog,脱脱等,元,,,,
bnbes_f0dedc8e,百衲本二十四史 元史14,百衲本二十四史,225,book/bnbes_f0dedc8e/,,catalog,宋濂等,明,,,,
bnbes_f13568da,百衲本二十四史 北史10,百衲本二十四史,177,book/bnbes_f13568da/,,catalog,李延寿,唐,,,,
bnbes_f22d2f21,百衲本二十四史 宋史107,百衲本二十四史,184,book/bnbes_f22d2f21/,,catalog,脱脱等,元,,,,
bnbes_f231c783,百衲本二十四史 辽史04,百衲本二十四史,139,book/bnbes_f231c783/,,catalog,脱脱等,元,,,,
bnbes_f24e0aef,百衲本二十四史 史记26,百衲本二十四史,166,book/bnbes_f24e0aef/,,catalog,司马迁,汉,,,,
bnbes_f2973200,百衲本二十四史 舊五代史04,百衲本二十四史,175,book/bnbes_f2973200/,,catalog,薛居正等,宋,,,,
bnbes_f3fa8227,百衲本二十四史 宋史045,百衲本二十四史,148,book/bnbes_f3fa8227/,,catalog,脱脱等,元,,,,
bnbes_f42c46fd,百衲本二十四史 宋史058,百衲本二十四史,150,book/bnbes_f42c46fd/,,catalog,脱脱等,元,,,,
bnbes_f5c9c1f8,百衲本二十四史 金史16,百衲本二十四史,149,book/bnbes_f5c9c1f8/,,catalog,脱脱等,元,,,,
bnbes_f651fed5,百衲本二十四史 后汉书17,百衲本二十四史,155,book/bnbes_f651fed5/,,catalog,范晔,南朝,,,,
bnbes_f65ecc03,百衲本二十四史 南史06,百衲本二十四史,155,book/bnbes_f65ecc03/,,catalog,李延寿,唐,,,,
bnbes_f669939e,百衲本二十四史 史记17,百衲本二十四史,177,book/bnbes_f669939e/,,catalog,司马迁,汉,,,,
bnbes_f6896de3,百衲本二十四史 舊五代史02,百衲本二十四史,177,book/bnbes_f6896de3/,,catalog,薛居正等,宋,,,,
bnbes_f6bc426c,百衲本二十四史 舊五代史01,百衲本二十四史,183,book/bnbes_f6bc426c/,,catalog,薛居正等,宋,,,,
bnbes_f6eda271,百衲本二十四史 元史28,百衲本二十四史,228,book/bnbes_f6eda271/,,catalog,宋濂等,明,,,,
bnbes_f788f58b,百衲本二十四史 宋史128,百衲本二十四史,150,book/bnbes_f788f58b/,,catalog,脱脱等,元,,,,
bnbes_f7cfe168,百衲本二十四史 元史24,百衲本二十四史,251,book/bnbes_f7cfe168/,,catalog,宋濂等,明,,,,
bnbes_f816e865,百衲本二十四史 宋史041,百衲本二十四史,194,book/bnbes_f816e865/,,catalog,脱脱等,元,,,,
bnbes_f848d611,百衲本二十四史 明史092,百衲本二十四史,172,book/bnbes_f848d611/,,catalog,张廷玉等,清,,,,
bnbes_f89fb408,百衲本二十四史 舊唐书21,百衲本二十四史,164,book/bnbes_f89fb408/,,catalog,刘昫等,五代,,,,
bnbes_f8d40587,百衲本二十四史 三國志06魏书,百衲本二十四史,145,book/bnbes_f8d40587/,,catalog,陈寿,晋,,,,
bnbes_f8e7cbea,百衲本二十四史 明史052,百衲本二十四史,188,book/bnbes_f8e7cbea/,,catalog,张廷玉等,清,,,,
bnbes_f90933e0,百衲本二十四史 三國志03魏书,百衲本二十四史,147,book/bnbes_f90933e0/,,catalog,陈寿,晋,,,,
bnbes_f944ed0e,百衲本二十四史 宋书36,百衲本二十四史,173,book/bnbes_f944ed0e/,,catalog,沈约,南朝,,,,
bnbes_f94669ca,百衲本二十四史 后汉书32,百衲本二十四史,138,book/bnbes_f94669ca/,,catalog,范晔,南朝,,,,
bnbes_f9bdf7bb,百衲本二十四史 宋书07,百衲本二十四史,205,book/bnbes_f9bdf7bb/,,catalog,沈约,南朝,,,,
bnbes_f9c3023e,百衲本二十四史 明史086,百衲本二十四史,165,book/bnbes_f9c3023e/,,catalog,张廷玉等,清,,,,
bnbes_f9e54b4e,百衲本二十四史 舊唐书28,百衲本二十四史,158,book/bnbes_f9e54b4e/,,catalog,刘昫等,五代,,,,
bnbes_fa15508d,百衲本二十四史 舊五代史18,百衲本二十四史,151,book/bnbes_fa15508d/,,catalog,薛居正等,宋,,,,
bnbes_fa3c3ff1,百衲本二十四史 新唐书38,百衲本二十四史,157,book/bnbes_fa3c3ff1/,,catalog,欧阳修等,宋,,,,
bnbes_fa50c8a4,百衲本二十四史 金史10,百衲本二十四史,168,book/bnbes_fa50c8a4/,,catalog,脱脱等,元,,,,
bnbes_fb93d92b,百衲本二十四史 元史30,百衲本二十四史,256,book/bnbes_fb93d92b/,,catalog,宋濂等,明,,,,
bnbes_fc03e15a,百衲本二十四史 北史01,百衲本二十四史,187,book/bnbes_fc03e15a/,,catalog,李延寿,唐,,,,
bnbes_fc69bd74,百衲本二十四史 北史05,百衲本二十四史,161,book/bnbes_fc69bd74/,,catalog,李延寿,唐,,,,
bnbes_fd398cad,百衲本二十四史 明史023,百衲本二十四史,145,book/bnbes_fd398cad/,,catalog,张廷玉等,清,,,,
bnbes_fe383252,百衲本二十四史 元史53,百衲本二十四史,218,book/bnbes_fe383252/,,catalog,宋濂等,明,,,,
bnbes_fe9b666a,百衲本二十四史 舊唐书12,百衲本二十四史,134,book/bnbes_fe9b666a/,,catalog,刘昫等,五代,,,,
bnbes_ff25e28d,百衲本二十四史 史记13,百衲本二十四史,180,book/bnbes_ff25e28d/,,catalog,司马迁,汉,,,,
bnbes_ff33f50a,百衲本二十四史 宋史006,百衲本二十四史,169,book/bnbes_ff33f50a/,,catalog,脱脱等,元,,,,
bnbes_ff7ba6de,百衲本二十四史 五代史记05,百衲本二十四史,145,book/bnbes_ff7ba6de/,,rule,,汉,,,,
bnbes_ffe14b57,百衲本二十四史 明史035,百衲本二十四史,151,book/bnbes_ffe14b57/,,catalog,张廷玉等,清,,,,
bntz_0e58d41b,四部丛刊三编 编年通载4-4,四部丛刊三编,136,book/bntz_0e58d41b/,,catalog,庄绰,宋,,,,
bntz_5b450258,四部丛刊三编 编年通载4-2,四部丛刊三编,116,book/bntz_5b450258/,,catalog,庄绰,宋,,,,
bntz_9b7142ef,四部丛刊三编 编年通载4-1,四部丛刊三编,104,book/bntz_9b7142ef/,,catalog,庄绰,宋,,,,
bntz_bb693df7,四部丛刊三编 编年通载4-3,四部丛刊三编,156,book/bntz_bb693df7/,,catalog,庄绰,宋,,,,
bpcg,"补瓢存稿.六卷.清,韩骐.撰.沈德潛.鉴定.清乾隆二十三年韩氏南荫书屋精刊本",经史子集,253,book/bpcg/,,none,,,,,刻本,
bpcg_2,补瓢存稿.六卷.清.韩骐.撰.沈德潛.鉴定.清乾隆二十三年韩氏南荫书屋精刊本,经史子集,253,book/bpcg_2/,,rule,,清,,,刻本,
bpfsd1936,北平风俗地图.解说.A Map and History of Peiping.By Frank Dorn.1936年,经史子集,14,book/bpfsd1936/,,none,,,1936年,,,
bpz,抱朴子.內外附篇.东晉葛洪撰.清朱记荣校.清嘉庆时期刊,道教类,543,book/bpz/,,none,,,,,,
bq01,兵钤.01.內书八卷清.吕磻.卢承恩编.清康熙十四年序钞本,经史子集,371,book/bq01/,,none,,,,,抄本,
bq04,兵钤.04.指南正法.佚名撰.清康熙十四年序钞本,经史子集,108,book/bq04/,,none,,,,,抄本,
bqtzc,八旗通志初集.二百五十卷.目录二卷.清.涂天相等纂修.清乾隆四年武英殿刊本,经史子集,7600,book/bqtzc/,,rule,涂天相,清,,清乾隆四年武英殿,刻本,
brtj,釆荣堂集.五十卷.清.黃云师撰.清代钞本.普清,经史子集,1684,book/brtj/,,rule,黄云师,清,,,抄本,
bslcs,皕宋樓藏书志.一百二十卷.清.陆心源编.清光绪八年十萬卷樓刊本,经史子集,2722,book/bslcs/,,rule,陆心源,清,,,刻本,
bsycf1,百宋一廛赋.1卷.清顾广圻撰.黃丕烈注.附通志堂经解目录.1卷.翁方纲注.嘉庆10年黃氏士禮居刊本.1805年,经史子集,51,book/bsycf1/,,rule,翁方纲,清,嘉庆10年,,刻本,
bsz_1243c09d,四部丛刊三编 白沙子8-8,四部丛刊三编,190,book/bsz_1243c09d/,,catalog,陈献章,明,,,,
bsz_27698bb3,四部丛刊三编 白沙子8-6,四部丛刊三编,176,book/bsz_27698bb3/,,catalog,陈献章,明,,,,
bsz_31d7d31a,四部丛刊三编 白沙子8-5,四部丛刊三编,200,book/bsz_31d7d31a/,,catalog,陈献章,明,,,,
bsz_3a7324a8,四部丛刊三编 白沙子8-7,四部丛刊三编,198,book/bsz_3a7324a8/,,catalog,陈献章,明,,,,
bsz_597dd253,四部丛刊三编 白沙子8-2,四部丛刊三编,134,book/bsz_597dd253/,,catalog,陈献章,明,,,,
bsz_9f2291c6,四部丛刊三编 白沙子8-1,四部丛刊三编,158,book/bsz_9f2291c6/,,catalog,陈献章,明,,,,
bsz_aee54dec,四部丛刊三编 白沙子8-4,四部丛刊三编,154,book/bsz_aee54dec/,,catalog,陈献章,明,,,,
bsz_b01511ce,四部丛刊三编 白沙子8-3,四部丛刊三编,110,book/bsz_b01511ce/,,catalog,陈献章,明,,,,
bszqj01,白氏长庆集.卷01至37.总七十一卷.目录二卷.附录一卷.白居易著.明萬历三十四年松江马元调鱼乐轩刊本,经史子集,841,book/bszqj01/,,catalog,白居易,唐,,,刻本,
bszqj38,白氏长庆集.卷38至71.总七十一卷.目录二卷.附录一卷.白居易著.明萬历三十四年松江马元调鱼乐轩刊本,经史子集,573,book/bszqj38/,,catalog,白居易,唐,,,刻本,
btl,宾退录.十卷.宋.赵與时撰.清乾隆十七年存恕堂仿宋刊本,经史子集,212,book/btl/,,rule,赵与时,宋,,,刻本,
btyxx4,标题音训小學书解.4卷.明陈祚撰.明刊本,经史子集,166,book/btyxx4/,,rule,陈祚,明,,,刻本,
bwzcs,保晚齋叢書,奎章阁藏汉籍,6048,book/bwzcs/,,none,,,,,,
bxssj,白香山诗集.长庆集二十卷.后集十七卷.别集一卷.补遗二卷.年谱.年谱舊本一卷.唐.白居易.撰.清康熙四十一年至四十二年汪立名一隅草堂刊本,经史子集,808,book/bxssj/,,rule,,唐,,,刻本,
bxwss2,八旬萬壽盛典图说.2卷.乾隆57年.武英殿套印本,经史子集,240,book/bxwss2/,,none,,,乾隆57年,,套印本,
bxxsx,北溪先生性理字义.二卷.宋.陈淳.撰.元刊本.普清,经史子集,59,book/bxxsx/,,rule,,宋,,,刻本,
bxzyj1314,不繫舟漁集十六卷【元】陳高（1314-1366）陳高撰 陳候官校 盛昱（1736-1861）-哈佛大學图书馆藏,哈佛大学藏汉籍,291,book/bxzyj1314/,,rule,,元,,,,
byj,碧云集.三卷.南唐.李中.撰.南宋临安府陈解元宅书籍铺刊本.低清,经史子集,169,book/byj/,,none,,,,,刻本,
byny,白嶽凝烟.一卷.清汪漋编.吴镕绘.清康熙时期海阳刘功臣刻本,经史子集,55,book/byny/,,rule,汪漋,清,,,刻本,吴
bysb,兵垣四编.明闵聲编.明天启元年吴兴闵氏刊朱墨套印本.有补钞,经史子集,228,book/bysb/,,rule,闵声,明,,,套印本,吴
bysb_2,兵垣四编.四卷.附录二卷.明.闵聲编.明天启元年吴兴闵氏刊朱墨套印本,经史子集,232,book/bysb_2/,,rule,闵声,明,,,套印本,吴
bzz,亳州(安徽)志.四十三卷.附卷首.清.刘开纂.任壽世修.清道光五年刊本,经史子集,1204,book/bzz/,,rule,任寿世,清,,,刻本,
cazt,长安志图.三卷.元.李好文编.明嘉靖十年李氏刻本,经史子集,78,book/cazt/,,rule,李好文,元,,,刻本,
cbywj10,陈伯玉文集.10卷.附录.陈子昂撰.杨春重编.杨澄校正.据明弘治中杨澄刊本影钞本,经史子集,231,book/cbywj10/,,none,,,,,抄本,
cc48,楚辭.上下卷.明萬历48年乌程闵齐伋三色套印本,经史子集,110,book/cc48/,,catalog,屈原等,战国,明万历48年,,套印本,
cc_49,茶乘.六卷.拾遗一卷.明.高元濬辑.明天启时期刊本,经史子集,117,book/cc_49/,,rule,高元濬,明,,,刻本,
ccdsj36_2,楚辭燈四卷【清】林雲銘論述 林沅校 屈原 出版商：候官林氏挹奎樓　清康熙丁丑36年（西元1697年）-哈佛大學图书馆藏,哈佛大学藏汉籍,182,book/ccdsj36_2/,,rule,,清,1697年,,,
ccjz,楚辭集注.八卷.后语.六卷.辨证.二卷.宋.朱熹注.元天历三年陈忠甫宅刊本,经史子集,227,book/ccjz/,,rule,朱熹,宋,,,刻本,
ccjzs1130_2,楚辭集註【宋】朱熹（1130-1200） 張肇林校 明中期刊本-哈佛大學图书馆藏,哈佛大学藏汉籍,173,book/ccjzs1130_2/,,rule,,宋,,,刻本,
ccsjj44_2,楚辭十九卷 附錄二卷 讀楚辭一卷（七十二家評註）【清】陸時雍疎輯 劉向 出版商：天章閣 清康熙44年（西元1705年）-哈佛大學图书馆藏,哈佛大学藏汉籍,297,book/ccsjj44_2/,,rule,,清,清康熙44年,,,
cctqp,春草堂琴谱.琴谱新聲.六卷.清.曹尚絅.苏璟.戴源.同撰.清嘉庆六年刊本,经史子集,173,book/cctqp/,,rule,,清,,,刻本,
cctz,楚辭图注.十卷.萧云从绘并注.清代刊本,经史子集,119,book/cctz/,,none,,,,,刻本,
cctzs1645,楚辭圖注十卷【明】蕭雲從繪並注 屈原 蕭雲從 出版商：皋園 明永曆元年（1645年）-哈佛大學图书馆藏,哈佛大学藏汉籍,119,book/cctzs1645/,,rule,,明,1645年,,,
ccxzb3_2,楚辭新注八卷【清】屈復評註 出版商：居易堂 清乾隆戊午3年（西元1738年）-哈佛大學图书馆藏,哈佛大学藏汉籍,202,book/ccxzb3_2/,,rule,,清,1738年,,,
ccyy,草窗韵语.六稿.宋末元初.周密.撰.民國十二年乌程蔣氏密韵樓景宋刊.蓝印本,经史子集,130,book/ccyy/,,none,,,宋末,,,
ccz1,钦定四库全书.零本.集部.楚辭章句.卷一至二.清乾隆时期文津阁抄本,四库全书.零本,95,book/ccz1/,四库全书.零本\钦定四库全书.零本.集部.楚辞章句.卷一至二.清乾隆时期文津阁抄本.pdf,rule,,清,,清乾隆时期文津阁,抄本,
cczj17,楚辭章句.17卷.附录.1卷.刘向编.王逸注.陈深批點.明萬历时期凌氏朱墨套印本,经史子集,182,book/cczj17/,,none,,,,,套印本,
cczjs_2,楚辭章句十七卷附錄一卷【明】王逸章句 劉向編輯 馮紹祖校 明刻本-哈佛大學图书馆藏,哈佛大学藏汉籍,289,book/cczjs_2/,,rule,,明,,,刻本,
cd,茶董.两卷.明.夏树芳辑.拾翠堂藏板.寶历八年和刻本,经史子集,64,book/cd/,,rule,夏树芳,明,,,刻本,
cdcz,尺牍初征.十二卷.清.李渔.辑.清顺治十七年刊本,经史子集,428,book/cdcz/,,rule,,清,,,刻本,
cdj9,长短经.十卷（存9卷）.唐.赵蕤.撰.南宋初年刻本,经史子集,292,book/cdj9/,,rule,,唐,,,刻本,
cdj_10,纔调集.十卷.五代后蜀.韦谷采辑.明末常熟.冯班.冯舒评點.清康熙四十三年新安汪文珍垂云堂寫刻刊本,经史子集,333,book/cdj_10/,,none,,,明末,,刻本,蜀
cdyyy,闡道要言 一卷.中和山人渾渾子著,经史子集,43,book/cdyyy/,,none,,,,,,
cgj,昌谷集.四卷.唐.李贺著.明.曾益释.飞鸿堂藏板.明末刊本,经史子集,210,book/cgj/,,rule,李贺,明,明末,,刻本,
chmgf_5eda5ea3,四部丛刊三编 淳化祕阁法帖考正4-3,四部丛刊三编,146,book/chmgf_5eda5ea3/,,catalog,王澍,清,,,,
chmgf_62db4a1c,四部丛刊三编 淳化祕阁法帖考正4-1,四部丛刊三编,114,book/chmgf_62db4a1c/,,catalog,王澍,清,,,,
chmgf_debe7fc5,四部丛刊三编 淳化祕阁法帖考正4-4,四部丛刊三编,141,book/chmgf_debe7fc5/,,catalog,王澍,清,,,,
chmgf_ee272625,四部丛刊三编 淳化祕阁法帖考正4-2,四部丛刊三编,116,book/chmgf_ee272625/,,catalog,王澍,清,,,,
chtsh1932,澄怀堂书畫目录.十二册.山本悌二郎著.1932年文求堂书店铅印本,经史子集,791,book/chtsh1932/,,none,,,1932年,,铅印本,
chyzx,插花衣之香.初編.貞松齋一馬撰,经史子集,92,book/chyzx/,,none,,,,,,
cj1844,茶经.附茶具图赞.陆羽著.1844,经史子集,87,book/cj1844/,,none,,,,,,
cjbsx_0163eb94,四部丛刊续编 程俱北山小集10-04,四部丛刊续编,145,book/cjbsx_0163eb94/,,catalog,程俱,宋,,,,
